facility_name,measured_on,level_a,level_b,level_c,level_d,male_crim,male_non_crim,female_crim,female_non_crim,ice_threat_level_1,ice_threat_level_2,ice_threat_level_3,no_ice_threat_level
CHIPPEWA COUNTY SSM,2025-06-09,28.8369356153846,3.839518846153851,7.000163923076938,3.9944627692307746,8.991591076923074,34.67947169230767,0,0,5.001080923076922,-0.31157330769230807,3.0058606153846155,35.97571292307692
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-01-06,1.103093,0,0,0,0,0,0,1.103093,0,0,0,1.103093
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-01-21,3.038459066666667,0.24106666666666668,0,0,0,0,0.24106666666666668,3.038459066666667,0,0,0,3.2795257333333323
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-02-18,1.9570896785714282,0.014732535714285708,0.035970107142857144,0,0,0,0.15861296428571428,1.849184392857143,0,0,0,2.007797357142858
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-03-03,4.403611461538461,-0.0001796153846153486,-4.7615384615378856e-05,0,0,0,-0.0003700769230767957,4.40374346153846,0,0,0,4.403373384615382
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-03-31,3.509805,-0.00014850000000001171,-3.5499999999997834e-05,0,0,0,0.10744049999999998,3.4021805,0,0,0,3.5096209999999997
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-04-14,3.7230779999999988,-0.00010500000000002174,-3.3000000000013176e-05,0,0,0.143584,0.502263,3.0770929999999987,0,0,0.21539,3.507550000000001
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-04-28,5.157307000000003,0.8611430000000001,-1.6999999999997178e-05,0,0,-4.899999999999746e-05,1.1478729999999995,4.870593999999999,0,0,0.6458500000000001,5.372568000000001
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-05-12,4.868495,0.3583950000000001,-3.100000000000325e-05,0,0,-3.100000000001911e-05,0.7167590000000007,4.510162000000008,0,0.143504,-0.8612400000000001,5.9446259999999995
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-05-27,6.617284200000002,1.2046596,0.20083046666666662,0,0,0.2007904,0.534745133333333,7.2872078666666615,0,-0.13393706666666666,0.3347274666666667,7.821953
CHITTENDEN REGIONAL CORRECTIONAL FACILITY,2025-06-09,5.858513923076919,1.1577733846153841,0.30885561538461537,0,0,-8.246153846151845e-05,0.07635900000000034,7.248884769230769,0,0,-0.1545390769230769,7.479700384615381
CIBOLA COUNTY CORRECTIONAL CENTER,2025-01-06,143.731959,17.835052,0.134021,0.742268,14.309278,148.134021,0,0,0.28866,0.701031,7.85567,153.597938
CIBOLA COUNTY CORRECTIONAL CENTER,2025-01-21,128.03280120000005,10.700593600000017,2.1377294666666673,-0.38975093333333366,16.198050399999996,124.28332946666657,0,0,-1.8859120000000003,-4.0376692,3.579222666666669,142.82573840000003
CIBOLA COUNTY CORRECTIONAL CENTER,2025-02-18,162.1246544999999,11.588988357142844,0.5079103214285714,0.27258967857142885,11.955815607142856,162.53832725000004,0,0,0,0.03315450000000001,-5.096981749999998,179.55797010714286
CIBOLA COUNTY CORRECTIONAL CENTER,2025-03-03,149.1763244615389,1.7547240000000015,-0.0027580769230773137,-0.00345161538461652,2.076144846153843,148.84869392307687,0,0,0,0.618982153846154,-7.541858076923081,157.84771469230776
CIBOLA COUNTY CORRECTIONAL CENTER,2025-03-17,171.94008399999984,94.90629900000002,4.883917000000001,2.5839360000000005,11.20340000000002,263.11083599999984,0,0,4.670664,2.011311,4.576134000000001,263.05612699999983
CIBOLA COUNTY CORRECTIONAL CENTER,2025-03-31,199.92724299999983,115.08654499999999,13.498555000000001,9.764312000000002,52.072483999999996,286.20418400000045,0,0,22.406685000000003,7.755420000000001,19.011886999999994,289.10268900000017
CIBOLA COUNTY CORRECTIONAL CENTER,2025-04-14,226.16333500000033,130.16129900000007,57.21159299999999,30.793024000000003,91.52874,351.508214,1.2923120000000001,0,32.512390999999994,11.267464,32.78452500000001,367.7648589999998
CIBOLA COUNTY CORRECTIONAL CENTER,2025-04-28,197.40461200000001,123.77604799999997,57.24544400000002,26.394933000000005,85.37656599999998,319.44489500000003,-0.00045199999999999207,0,36.29541999999999,13.772294,24.942580000000003,329.8107290000002
CIBOLA COUNTY CORRECTIONAL CENTER,2025-05-12,153.5421579999997,114.32435200000002,49.824483999999984,24.659230999999995,72.85395400000003,269.49665899999985,-0.0003880000000001819,0,17.406312000000007,9.460074,8.860107999999984,306.6237310000002
CIBOLA COUNTY CORRECTIONAL CENTER,2025-05-27,116.88757906666676,103.30556759999988,40.11899713333332,22.066307333333345,66.42523619999999,215.9535189333333,-0.0003358666666665992,0,6.129353599999998,11.034280066666671,0.701806800000016,264.5129787999996
CIBOLA COUNTY CORRECTIONAL CENTER,2025-06-09,86.95277676923041,92.86320538461558,31.533216846153838,17.96573030769229,54.555402538461536,174.75988246153878,-0.00029953846153838104,0,-0.4913446153846053,-0.7084505384615516,-0.8804641538461581,231.39524476923094
CIMMARRON CORR FACILITY,2025-03-17,17.05988,3.670659,0.311377,0,3.245509,17.796407,0,0,0.646707,0.628743,1.137725,18.628743
CIMMARRON CORR FACILITY,2025-03-31,236.85050299999997,58.946568,-2.3000630000000006,0,48.10362099999998,245.393387,0,0,9.261611999999998,9.333543,14.071060999999998,260.830781
CIMMARRON CORR FACILITY,2025-04-14,260.082223,73.76449799999999,-0.0005649999999999267,0,60.704115000000016,273.14204100000006,0,0,6.167644000000002,9.470254999999996,11.763421000000003,306.444809
CIMMARRON CORR FACILITY,2025-04-28,205.59752400000005,58.64772600000002,0.5736689999999999,0,45.954295999999985,218.864623,0,0,-4.457679999999998,0.8522410000000004,-2.023061999999998,270.4474339999998
CIMMARRON CORR FACILITY,2025-05-12,166.68840599999996,52.665044000000016,5.5240670000000005,6.7444,54.686484,173.99373699999992,0,2.941712,14.128932,-3.9543150000000002,-5.535864000000004,226.98317999999992
CIMMARRON CORR FACILITY,2025-05-27,100.74066426666663,33.12996546666663,15.194940933333331,12.383379399999997,46.931399066666714,114.5183145333335,0,-0.0007784666666665885,-3.422920800000005,-2.817871599999997,-3.288774000000001,170.97850153333349
CIMMARRON CORR FACILITY,2025-06-09,153.2565181538462,48.965237384615435,33.280382307692314,19.071034230769232,84.57387523076922,169.9227296923074,0,0.07654776923076903,19.223347384615384,2.698308461538462,15.748184769230773,216.90331207692333
CLARK COUNTY JAIL (IN),2025-04-28,2.014354,0.813397,0.751196,0.818182,0.172249,0.488038,1.148325,2.588517,0.722488,0.23445,0.315789,3.124402
CLARK COUNTY JAIL (IN),2025-05-12,42.466305999999996,20.014293000000002,12.337435999999999,10.041174,6.384872999999999,13.056118000000001,21.663013,43.755205000000004,8.534872000000002,7.2455859999999985,9.254189,59.824546
CLARK COUNTY JAIL (IN),2025-05-27,40.75149933333333,23.556801466666666,11.240860066666668,8.898055866666663,9.838820733333336,18.003319933333334,16.86037293333333,39.74470313333333,7.024325466666668,6.290165733333334,9.703608866666666,61.429131599999984
CLARK COUNTY JAIL (IN),2025-06-09,51.63941276923078,27.55754600000001,10.958286076923077,7.792760461538465,11.73433946153846,29.41521546153846,19.294111538461546,37.50433884615383,8.334522000000002,8.259470923076927,11.655971615384614,69.69802138461539
CLAY COUNTY JUSTICE CENTER,2025-01-06,45.257732,30.783505,89.969072,62.536082,135.123711,80.979381,7.381443,5.061856,52.56701,20.680412,18.206186,137.092784
CLAY COUNTY JUSTICE CENTER,2025-01-21,32.407884266666706,22.108833999999995,78.51032959999999,59.40159759999994,115.38855480000008,58.29364413333333,8.60603906666667,10.14040746666667,-64.34286533333336,-33.201091733333335,-8.297481866666642,298.27007786666667
CLAY COUNTY JUSTICE CENTER,2025-02-18,55.55570264285711,26.881059785714278,92.0190415357143,67.84632725000003,154.4611545,74.35235714285714,7.718089678571427,5.770529892857143,25.979500000000012,19.106131214285718,18.70505978571428,178.5114402142856
CLAY COUNTY JUSTICE CENTER,2025-03-03,85.79731092307702,32.40617907692307,104.7164145384616,70.66347684615386,149.15674369230777,120.35683892307694,10.093260692307695,13.976538076923081,-18.577705692307692,-4.121793999999996,2.144137230769222,314.1387438461542
CLAY COUNTY JUSTICE CENTER,2025-03-17,98.50718199999996,31.800201000000015,99.3385039999999,60.69530899999999,135.27004900000014,134.749173,11.162922000000012,9.159063999999992,53.566829,25.790096000000013,30.021805000000022,180.9624659999998
CLAY COUNTY JUSTICE CENTER,2025-03-31,105.28506899999995,32.875308000000004,91.50159999999998,57.968968000000004,133.76417499999974,141.16365200000004,7.065903,5.6372029999999995,30.633835000000026,-13.006152000000027,18.300186999999987,251.7030750000002
CLAY COUNTY JUSTICE CENTER,2025-04-14,84.71081499999998,30.86245199999998,76.85521999999999,50.07599599999997,119.55189299999984,114.69913599999992,3.9795129999999808,4.273927000000007,36.163334999999925,1.8049919999999864,2.575047000000008,201.96110899999985
CLAY COUNTY JUSTICE CENTER,2025-04-28,92.08448000000006,33.66077100000003,88.7071529999999,55.10886900000008,133.3439870000002,126.7394399999999,5.991827000000009,3.4860179999999934,44.916587000000035,21.692360999999988,22.392733999999987,180.55960599999995
CLAY COUNTY JUSTICE CENTER,2025-05-12,95.724092,38.46570100000002,95.81118300000033,58.77233499999992,143.3904849999999,131.52552400000008,9.006309000000003,4.851008000000012,4.873239000000012,5.973135000000021,-1.5041160000000022,279.4310540000001
CLAY COUNTY JUSTICE CENTER,2025-05-27,116.35379226666676,37.89692313333332,90.33280706666652,64.21098806666669,143.8980810000001,148.68642393333332,6.26072713333333,9.949278466666662,45.2575867333333,20.369971600000007,8.77664406666666,234.39029319999972
CLAY COUNTY JUSTICE CENTER,2025-06-09,117.4310098461539,32.003500076923046,86.0594835384615,69.33780946153848,133.06184407692322,153.6766702307695,8.773909923076925,9.319359307692313,-34.418824999999956,-31.63536230769233,12.60984176923078,358.2761484615386
CLINTON COUNTY CORRECTIONAL FACILITY,2025-01-21,2.144,22.864,36.896,16.36,72.488,2.992,2.008,0.776,40.496,15.888,0.664,21.216
CLINTON COUNTY CORRECTIONAL FACILITY,2025-02-18,2.5339103214285714,23.83661296428571,36.12481560714283,15.913981750000014,72.29664285714287,3.032285714285714,2.0036843928571426,1.0767026428571427,-18.653500000000026,-0.2377973571428567,2.032274071428571,95.26833889285716
CLINTON COUNTY CORRECTIONAL FACILITY,2025-03-03,6.179548846153846,23.77388269230771,32.665837307692314,12.281786538461521,65.64813984615382,5.24534369230769,1.9999523846153868,2.007618461538463,19.323399384615396,16.95077953846154,4.174878923076921,34.45199653846157
CLINTON COUNTY CORRECTIONAL FACILITY,2025-03-17,6.451764000000002,30.32863899999997,35.27904499999996,16.790804999999995,75.018713,8.244373999999997,3.149656000000001,2.4375089999999977,40.35956,16.951812,5.166413999999999,26.372465999999935
CLINTON COUNTY CORRECTIONAL FACILITY,2025-03-31,7.525517,27.37724400000002,34.34638000000008,19.016541000000025,75.23128300000008,8.598839000000007,2.214908999999998,2.2206629999999996,20.66856999999995,-41.587686,-0.22396899999999675,109.40877900000007
CLINTON COUNTY CORRECTIONAL FACILITY,2025-04-14,7.306472999999999,25.43589600000002,28.317159999999994,20.952628999999984,67.47499099999979,9.456434999999999,3.0045649999999973,2.0761670000000003,6.890532000000023,8.209524000000004,2.362034999999998,64.55006699999993
CLINTON COUNTY CORRECTIONAL FACILITY,2025-04-28,9.385029999999997,28.162194,27.748341999999997,17.289123999999997,64.39221600000006,12.682374999999995,3.865189000000003,1.6448950000000013,44.22576500000001,14.525942999999984,6.236980000000001,17.596002000000095
CLINTON COUNTY CORRECTIONAL FACILITY,2025-05-12,15.264948000000004,25.074550000000013,22.156634000000004,18.508409999999976,57.078410000000076,15.188615000000011,6.160153000000004,2.5773789999999996,-58.24205099999998,-10.589409000000014,-2.877981999999999,152.71399999999994
CLINTON COUNTY CORRECTIONAL FACILITY,2025-05-27,14.70883893333333,27.747265999999946,23.889918599999934,23.695781933333365,65.31114713333336,14.905704933333315,6.617099599999999,3.207869733333337,28.357477600000006,-12.553449266666652,0.46233033333333345,73.77544780000001
CLINTON COUNTY CORRECTIONAL FACILITY,2025-06-09,17.27846153846155,30.639254615384605,22.417123769230855,19.934010076923048,55.55693976923067,22.2175453846154,6.012806615384613,6.481520461538458,24.46755046153843,1.362695615384627,3.1606982307692286,61.27786792307681
CLINTON COUNTY JAIL,2025-01-06,0.226804,0.278351,1.556701,0.154639,0.453608,0.453608,0.546392,0.762887,0.587629,0,0.030928,1.597938
CLINTON COUNTY JAIL,2025-01-21,5.629680533333333,-0.19135986666666677,2.4252868,0.37582519999999986,0.29082773333333356,-0.010505599999999997,1.3118389333333336,6.647271600000001,1.162957200000001,0,-0.20206293333333333,7.2785384
CLINTON COUNTY JAIL,2025-02-18,3.4920714285714283,0.6030298928571428,1.8489701071428581,0.3005415357142857,0.41473253571428564,0.32437539285714273,0.8379169285714286,4.667583071428572,0.7733454999999998,0,0,5.471267464285715
CLINTON COUNTY JAIL,2025-03-03,7.0362789230769245,1.3143271538461538,2.001910846153847,0.15349176923076924,1.003737307692308,0.8492186923076921,1.002053692307692,7.651009846153849,1.3117595384615386,0,0.6194116923076923,8.574837461538454
CLINTON COUNTY JAIL,2025-03-17,5.090289,2.153417,2.0016059999999976,-0.001206000000000072,0.2845719999999992,2.368745,4.163402,2.4273749999999916,0.7141419999999995,0,9.772132,-1.2421799999999945
CLINTON COUNTY JAIL,2025-03-31,6.092895999999996,1.0026160000000002,2.001361000000003,-0.001024999999999768,-0.002553999999999438,2.151485,2.0055240000000003,4.9413790000000075,1.0014539999999994,0,1.0007639999999998,7.093629000000005
CLINTON COUNTY JAIL,2025-04-14,4.151348000000005,1.9355639999999983,2.360137000000001,0.28629500000000035,0.5003839999999998,1.2169270000000003,2.004736000000002,5.011336999999993,1.001248,0,1.0006500000000014,6.7314589999999965
CLINTON COUNTY JAIL,2025-04-28,2.212412999999994,2.795888000000001,2.0008749999999957,0.2144519999999999,1.2898040000000006,0.4270769999999991,2.2911799999999993,3.215553,1.0010839999999999,0.287085,1.2876509999999988,4.647822999999993
CLINTON COUNTY JAIL,2025-05-12,4.149875000000009,2.5076040000000006,2.0007750000000044,-0.000806000000000243,0.21306199999999972,1.4317670000000018,3.0079839999999973,4.0046349999999995,1.000946000000001,1.004387,0.7134109999999997,5.938673000000002
CLINTON COUNTY JAIL,2025-05-27,2.8005177333333298,1.2012088666666672,2.00067073333333,-0.0007200000000002168,-0.0019856000000004316,0.39847840000000095,2.2036472666666667,3.4015532000000044,1.0008219999999994,-1.2053738666666665,1.000427666666667,5.20581646666667
CLINTON COUNTY JAIL,2025-06-09,1.7655779999999963,0.45967653846153883,2.0006174615384635,0.46274246153846177,0.478088,0.561753,2.0024429999999973,1.9957955384615371,1.464122923076924,0.219124,1.000400384615386,2.224110538461542
COASTAL BEND DETENTION FACILITY,2025-01-06,0.525773,0.835052,0.195876,0.051546,0.824742,0.587629,0,0.195876,0.072165,0.051546,0.020619,1.463918
COASTAL BEND DETENTION FACILITY,2025-01-21,2.290283066666666,3.7048602666666652,0.7090768000000002,0.08509946666666668,2.4463522666666675,3.0312238666666667,0.24106666666666668,1.0706768000000002,0.010655333333333298,0.02483280000000002,0.5884892,6.165335733333334
COASTAL BEND DETENTION FACILITY,2025-02-18,0.7815830714285715,2.7180830714285724,0.3373753928571429,0.0257857142857143,1.5939285714285703,1.8587142857142867,0.014732535714285708,0.3954468214285714,-0.07844021428571428,-0.01386878571428572,0.008232535714285711,3.946898678571427
COASTAL BEND DETENTION FACILITY,2025-03-03,2.395205230769231,6.648717076923077,0.3078902307692306,0.2319450769230769,3.321790923076927,5.025495538461537,0.15467330769230772,1.081820538461538,1.3934372307692304,-0.00022723076923076164,-0.0005139230769231062,8.191072384615385
COASTAL BEND DETENTION FACILITY,2025-03-17,0.6413090000000007,5.4494199999999955,0.6450180000000003,0.6463150000000001,2.794416999999998,3.943525000000002,0.071616,0.5725050000000002,-0.8631809999999999,0.07165600000000001,0.286995,7.886579999999997
COASTAL BEND DETENTION FACILITY,2025-03-31,14.718883,5.661654000000007,8.904364,3.2314189999999994,7.677046,23.692592999999995,0.14342000000000002,1.003275000000001,3.0880430000000003,1.5080869999999997,1.2205080000000004,26.699707000000007
COASTAL BEND DETENTION FACILITY,2025-04-14,30.933627000000005,15.423068,15.143721999999999,6.675108999999999,19.159315999999997,47.439285000000005,-0.00025600000000000227,1.5771549999999988,4.952306999999999,4.809491,6.891392000000001,51.522308999999986
COASTAL BEND DETENTION FACILITY,2025-04-28,35.72241499999999,15.486000999999996,13.770415000000002,4.445913,17.783897999999997,37.00245899999998,3.372989,11.265398000000003,4.303203999999999,1.2177860000000007,7.748064999999999,56.155688000000005
COASTAL BEND DETENTION FACILITY,2025-05-12,47.54201900000002,18.77923300000001,18.427039000000004,5.950455000000001,22.223588000000007,58.58061900000002,0.8597830000000002,9.034755999999996,6.740461999999998,4.087307999999999,7.3133149999999985,72.55766000000001
COASTAL BEND DETENTION FACILITY,2025-05-27,6.9258334666666395,7.543400799999987,2.8629537999999988,0.46293340000000094,6.1369626,9.59138239999999,0.2665017999999994,1.8002746666666667,0.1286828666666679,0.46546360000000014,0.26142299999999824,16.93958286666666
COASTAL BEND DETENTION FACILITY,2025-06-09,0.9696940000000303,3.2225661538461563,0.06251915384614921,0.1492959230769202,2.295690846153845,1.9620664615384926,-0.0011971538461527697,0.1475344615384634,-0.004667923076921782,-0.23461523076923202,-0.005724999999997111,4.649084384615365
COLLIER COUNTY NAPLES JAIL CENTER,2025-01-06,4.556701,2.164948,2.154639,2.082474,5.969072,4.515464,0.14433,0.329897,0.226804,0.123711,0.484536,10.123711
COLLIER COUNTY NAPLES JAIL CENTER,2025-01-21,4.581553466666662,2.1879397333333355,2.556625200000002,0.07503653333333395,2.525796266666665,7.38216853333333,-0.038956000000000185,-0.4678604,-0.2161861333333332,0.2765547999999999,-0.5741685333333336,9.914954799999995
COLLIER COUNTY NAPLES JAIL CENTER,2025-02-18,6.272142857142861,1.7896013214285702,2.9950116428571425,1.699458464285714,7.070196035714288,5.3837441785714315,0.1991312142857144,0.1031428571428572,0.11332724999999996,0.1742142857142857,0.19436878571428576,12.274303964285716
COLLIER COUNTY NAPLES JAIL CENTER,2025-03-03,13.440069999999992,2.154243769230771,3.8558352307692303,2.4659080769230743,9.253046538461534,11.116690692307692,0.8507952307692306,0.695524615384615,-0.07845330769230795,-0.0009792307692308645,0.23022569230769216,21.765275769230776
COLLIER COUNTY NAPLES JAIL CENTER,2025-03-17,11.247774999999999,1.8556989999999993,3.506044000000003,0.8512010000000032,8.586158999999993,7.727488000000002,0.3581139999999997,0.7889700000000001,0.35846300000000014,0.07103900000000023,0.5011460000000001,16.530083999999988
COLLIER COUNTY NAPLES JAIL CENTER,2025-03-31,6.430446000000002,1.927746000000005,2.3559429999999963,0.636650000000003,6.285541000000015,4.996159999999991,-0.0011619999999997585,0.07023400000000025,-0.288157,0.573854,-0.07360199999999953,11.138679000000009
COLLIER COUNTY NAPLES JAIL CENTER,2025-04-14,8.081453999999992,1.7842819999999944,4.007389000000005,1.355485999999997,8.00863699999999,6.719794000000012,0.2143979999999997,0.28579600000000027,-0.07242300000000006,-0.5752039999999999,0.21387199999999953,15.662367000000001
COLLIER COUNTY NAPLES JAIL CENTER,2025-04-28,9.084899999999996,0.7079140000000004,2.3556879999999945,0.8533250000000001,5.423757000000007,6.360204000000002,0.2143720000000004,1.0034800000000001,0.3583420000000001,0.14300099999999993,0.9316540000000002,11.568831000000014
COLLIER COUNTY NAPLES JAIL CENTER,2025-05-12,11.235680000000018,2.071946000000001,2.2841240000000034,1.3560390000000015,7.2898289999999895,8.297037999999995,0.7166199999999999,0.6443020000000003,0.28643400000000013,1.219217,0.4290079999999991,15.01311499999997
COLLIER COUNTY NAPLES JAIL CENTER,2025-05-27,9.143365466666667,1.3976163333333338,3.135504199999999,0.997528266666662,6.9354614,7.27232573333334,0.13292473333333324,0.33330239999999944,-0.20140940000000002,-1.1388805333333332,-0.47004706666666607,16.484335333333334
COLLIER COUNTY NAPLES JAIL CENTER,2025-06-09,9.00838507692307,0.9963066923076946,1.997398538461539,0.6888901538461553,4.299137769230776,7.853494307692297,0.15358284615384632,0.3847849230769235,0.5401585384615383,0.46298338461538463,1.1573044615384611,10.530552461538473
CORR. CTR OF NORTHWEST OHIO,2025-03-31,0.624309,0.635359,1.165746,0.502762,1.447514,1.254144,0.104972,0.121547,0.723757,0.116022,0.524862,1.563536
CORR. CTR OF NORTHWEST OHIO,2025-04-14,21.319879000000004,7.319827000000001,12.917094,4.376912000000002,15.715656000000005,19.019205999999997,1.0045979999999999,10.194253000000002,7.103977,2.0814540000000004,6.530637999999998,30.217616
CORR. CTR OF NORTHWEST OHIO,2025-04-28,34.94209399999999,7.315246,13.411458000000007,5.666127000000001,18.504936999999995,27.906587,1.7216710000000002,13.201716,7.171387,3.73083,4.086341,46.346365999999996
CORR. CTR OF NORTHWEST OHIO,2025-05-12,67.065962,7.813788000000001,13.404637999999993,4.443470999999998,20.002077000000003,53.36227100000001,2.0077510000000003,17.35576,10.181266999999995,4.302742,3.1517510000000004,75.09211400000001
CORR. CTR OF NORTHWEST OHIO,2025-05-27,62.35986846666666,4.142636266666667,16.588398999999995,3.007088533333335,15.981111933333342,50.38030526666668,2.9440585999999986,16.792516466666665,7.756928266666667,6.691626133333335,-4.156117466666666,75.8055394
CORR. CTR OF NORTHWEST OHIO,2025-06-09,69.53756407692309,6.633535076923076,10.486247000000004,3.006294769230766,14.575331153846141,55.951608999999976,3.3187080769230763,15.817992692307694,6.16853292307693,5.247228615384612,-6.3365884615384624,84.58448623076923
CUMBERLAND COUNTY JAIL,2025-01-06,5.690722,0.371134,14.113402,13.14433,18.896907,11.14433,0.56701,2.71134,11.14433,0.164948,3.175258,18.835052
CUMBERLAND COUNTY JAIL,2025-01-21,8.98488293333334,2.9992578666666665,28.747640266666682,20.97651066666666,25.037274266666675,26.93171066666667,1.2374013333333334,8.501912,5.838377333333331,1.5740730666666665,11.136047733333335,43.15979359999999
CUMBERLAND COUNTY JAIL,2025-02-18,9.18827407142857,1.086887035714286,23.039815607142852,20.66712460714286,22.16942857142856,21.958981749999996,2.5681312142857142,7.285559785714286,13.943416928571432,1.6008571428571428,5.545601321428571,32.89222592857144
CUMBERLAND COUNTY JAIL,2025-03-03,10.718165846153834,3.711263615384613,34.03078930769229,28.23673776923075,26.812167692307693,28.317424384615396,8.742359692307692,12.825004769230768,4.650193538461526,4.331929384615384,-0.6487646923076839,68.36359830769226
CUMBERLAND COUNTY JAIL,2025-03-17,12.604363000000003,2.2213240000000036,30.282376999999997,20.667372000000018,22.29486599999999,26.77785899999997,8.325226999999996,8.377484000000006,-52.446637,3.587337000000003,-8.86263200000001,123.49736800000008
CUMBERLAND COUNTY JAIL,2025-03-31,12.383793,2.6511719999999963,31.42102000000003,15.923247999999992,19.564154000000013,27.98901400000003,6.0207790000000045,8.805273,15.053401000000017,-2.232811000000002,4.652029000000003,44.906600999999945
CUMBERLAND COUNTY JAIL,2025-04-14,10.656894999999995,3.8704919999999987,35.79132999999998,24.539393999999998,23.657526000000026,28.698282,7.1665009999999985,15.335800999999995,-0.031193000000013984,4.016007000000002,7.019954999999998,63.853355000000064
CUMBERLAND COUNTY JAIL,2025-04-28,10.870319000000011,4.012236000000006,38.29296099999998,27.189611000000014,30.617268999999983,28.977941000000005,6.804498,13.965448000000006,14.039973999999997,5.018643999999999,10.534019,50.772519999999986
CUMBERLAND COUNTY JAIL,2025-05-12,9.43368899999999,2.3604879999999957,34.33690900000004,21.443842999999983,23.93887500000002,25.743050999999955,5.79765,12.095353999999995,10.447502000000002,-0.00610799999999959,1.7046370000000073,55.428883999999925
CUMBERLAND COUNTY JAIL,2025-05-27,8.801865933333328,2.001425066666669,40.40369113333333,21.14550133333332,24.54491866666667,25.95951046666669,6.346107133333332,15.50193226666667,17.378971333333343,-4.959426866666669,8.754339599999987,51.17858446666675
CUMBERLAND COUNTY JAIL,2025-06-09,7.998455615384623,2.001274153846155,45.7761779230769,21.010282153846184,25.3210686153846,26.332437153846165,7.4773929999999975,17.655291076923067,14.181726000000008,3.008414384615387,-2.8736050769230745,62.4696351538461
ClINTON COUNTY CORRECTIONAL ,2025-01-06,2.185567,22.463918,35.525773,15.608247,69.835052,3.226804,2.010309,0.71134,39.463918,15.319588,0.556701,20.443299
DAKOTA COUNTY JAIL,2025-02-18,1.228571,0.592857,0.664286,0.514286,1.471429,1.528571,0,0,0.214286,0.2,0.55,2.035714
DAKOTA COUNTY JAIL,2025-03-03,5.256926692307692,8.977529153846154,10.835275230769229,7.119808000000001,22.36644515384615,8.816561769230768,0,1.0065321538461538,5.573260923076924,-0.38843400000000045,2.009481692307691,24.99524230769231
DAKOTA COUNTY JAIL,2025-03-17,7.319950999999999,12.207778000000001,12.06274,8.544487000000002,25.345893999999994,10.334463000000003,0.7185600000000001,3.736027,9.552895000000001,0.14281500000000033,7.972010999999999,22.467223999999995
DAKOTA COUNTY JAIL,2025-03-31,8.535645,6.882820999999999,13.848608000000004,9.902238999999996,25.110077000000008,9.752344000000006,1.0052009999999998,3.301716,-1.4442470000000003,3.6621579999999994,7.175247000000001,29.776155
DAKOTA COUNTY JAIL,2025-04-14,5.012584999999997,9.607337000000001,16.926755999999994,4.439351000000004,23.371185,9.60328399999999,1.0044469999999996,2.0071140000000005,-1.1548030000000011,8.32604,10.401353,18.413439000000007
DAKOTA COUNTY JAIL,2025-04-28,7.092232,6.803480000000003,19.429405,4.079057999999995,26.948244999999993,6.584673000000001,0.6449920000000005,3.226251000000001,-6.535991999999999,6.8852400000000005,9.821281000000003,27.233630999999995
DAKOTA COUNTY JAIL,2025-05-12,0.9909620000000002,9.097214,18.774583000000007,3.8628519999999997,25.430092999999975,7.156991000000005,-0.0010079999999998027,0.13955099999999732,1.647914,0.49606999999999907,-1.6630130000000025,32.24467099999999
DAKOTA COUNTY JAIL,2025-05-27,2.5318457333333373,7.616462199999993,14.300917200000004,4.273405733333334,21.179640333333374,5.8737212,-0.0008804666666672271,1.6701667333333339,2.5415080000000008,-8.173062066666667,-3.4920269333333334,37.8462288
DAKOTA COUNTY JAIL,2025-06-09,7.788773076923078,15.353029769230785,13.102624461538461,3.0009269230769267,21.503987307692288,12.957451538461537,-0.0007868461538457985,4.78468484615385,1.4645332307692298,-5.177275153846153,-7.654451076923076,50.61252984615385
DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,2025-01-06,6.371134,0,0.010309,0,2.721649,3.350515,0.134021,0.175258,0,0.030928,0.010309,6.340206
DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,2025-01-21,3.6957912000000004,0,-0.007085466666666674,0.06026666666666667,1.6244265333333336,1.9153020000000007,0.1489294666666667,0.06031440000000003,0,-0.02126293333333331,-0.007085466666666674,3.777320799999999
DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,2025-03-03,23.165210878048782,0,0.0270509268292683,0.002501073170731709,6.869046731707318,15.74219063414634,0.16526375609756094,0.41826175609756094,3.7560975609756095,0.00750321951219512,0.002501073170731709,19.428661024390244
DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,2025-03-17,-34.41066900000002,0,-8.000000000001657e-05,-4.0000000000008284e-05,-6.9204740000000005,-27.631792,0.07099899999999996,0.07049000000000001,-11,0.790296,0.07181599999999999,-24.272900999999997
DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,2025-03-31,10.232979000000016,0,-6.199999999997477e-05,0.07179400000000002,4.293743000000002,4.648251,0.14288599999999999,1.2198060000000004,0,-0.790509,-6.199999999997477e-05,11.095281999999997
